postId,postAuthor,postText,creationTime,postUrl,commentAuthorName,commentText,commentId,depth,postAuthor_gender_hybrid
2068969256944227,Carolina Jazmin RS,"En venta televisor Samsung, precio negociable. Mas informacion WPP 3228933330",03/28/2025 042045 PM,2068969256944227.2,,,,,female
2070296053478214,Valentina Pineda Caballero,"Profesionales que requieran aprender ingles en corto tiempo, incluye preparacion internacional 
https://bit.ly/englishforyoulife32",03/28/2025 042039 PM,2070296053478214.0,,,,,female
2074784886362664,Casa del Trabajador,"Casa del Trabajador primera red Colaborativa en atencion Laboral informa a sus usuarios que pueden comunicarse a traves de nuestro canal 3156910740. Somos una entidad sin animo de lucro que busca informar y empoderar a los trabajadores en la Defensa de sus Derechos, participa, comparte y construye sociedad, Somos Casa del Trabajador.",03/28/2025 042031 PM,2074784886362664.0,,,,,female
2081480512359768,Yesica Perea," Si te interesa, ! No dudes en ponerte en contacto con nosotros en https://wa.link/ki6xku !",03/28/2025 041950 PM,2081480512359768.0,,,,,female
2083610948813391,Jay Jay,"muchachos obleitas de 2k y 3k...
hoy no hay toping gratis, asi que, el comentario mas chistoso le doy una oblea gratis. la plena ",03/28/2025 035809 PM,2083610948813391.2,,,,,male
2083608665480286,Andreina Lima,"Buenas tardes amigos 
Comidas rapidas ""aja y tu que ""
Ya tiene servicio
Conoce nuestros horarios para tener el gusto de atenderte 3:00pm -10:00 pm  
Escribenos para tomar tu pedido
 3014173024
Te esperamos calle 9#24-52 Barrio la universidad 
Recuerda seguirnos en nuestra redes sociales 
Instagram :ajaytuque.oficial 
Tiktok:ajaytuque0",03/28/2025 035337 PM,2083608665480286.0,,,,,female
2083560795485073,Daniel Ballesteros,,03/28/2025 021822 PM,2083560795485072.8,,,,,male
2083554822152337,Johana Soto,"Buenas tardes 
Estamos ubicados en BUCARAMANGA
Manejamos 
Desayunos Sorpresa, Medias tardes, Bandejas dulceras, Fresas con crema, Canastas de regalo, Bandejas biche, Canastas de fruta, Refrigerios, Pasabocas.
Sigue este enlace para ver nuestro catalogo en WhatsApp: https://wa.me/c/573184823629
PROMO VALIDA
VIERNES -SABADO- DOMINGO 
IDEAL PARA COMPARTIR ",03/28/2025 020751 PM,2083554822152336.8,,,,,female
2083552648819221,Andrea Gonzalez,"https://www.instagram.com/p/DHuWX0ZvRot/?igsh=NGJzaTEycTNqYm80

Parceros necesito su ayuda, estoy compitiendo en el MUNDIAL DE BARRAS PENCILMANIA y estoy en el repechaje, toca darle like al post y en los comentarios votar por ANDY INK en la encuesta. Vamos a lograrlo",03/28/2025 020334 PM,2083552648819220.8,,,,,male
2083534665487686,Daniel Ballesteros,,03/28/2025 013051 PM,2083534665487686.0,,,,,male
2083552165485936,Marcela Mendoza,"Llegaron las galletonas rellenas chicos con domi gratis por la U 
Tenemos de:
red velvet con un delicioso relleno de nutella 
Chips con relleno de arequipe
chips con relleno de oreo 
Info:3155200590",03/28/2025 020235 PM,2083552165485936.0,,,,,female
2083547298819756,Nicoll Castillo,"Hola chic@s 
Hace un tiempo iniciamos un emprendimiento de camisetas con mi novio y las tendremos en promocion al mismo precio del ano pasado desde este 30 de Marzo hasta el 2 de Abril, son camisetas Semi-oversize y manejamos mas de 90 disenos, si nos quieren apoyar pueden dejar su reaccion o realizar su pedido al numero 
3213715692
Muchas gracias!!",03/28/2025 015303 PM,2083547298819756.0,,,,,female
2083442412163578,Johana Soto,"Estamos ubicados en BUCARAMANGA HERMOSOS DETALLES PARA CUALQUIER OCASION  Si te interesa alguno de nuestros productos escribir y no olvides Visita nuestro Instagram  @Caprichosdulces_bga   Sigue nuestro catalogo en WhatsApp: https://wa.me/c/573184823629   Ten en cuenta que todos los detalles se pueden personalizar, tanto el menu, decoracion y ocasion. ",03/28/2025 111852 AM,2083442412163578.0,,,,,female
2083441855496967,Mei Pena Comercializa,https://www.facebook.com/share/15KGt2FckX/?mibextid=wwXIfr,03/28/2025 111752 AM,2083441855496967.2,,,,,female
2083441778830308,J Brayan Jaimes,"Tabaquitos corte calilla aromatizados con miel a 1k, ?A como? A mil pesitos

Todo el dia en la UIS c:
3166548042",03/28/2025 111744 AM,2083441778830308.0,,,,,female
2082733105567842,Nicol Sanchez,"Turnos disponibles hoy :
6:Pm
7:30 pm ",03/27/2025 053642 PM,2082733105567842.0,,,,,female
2082606475580505,Maria Jose Cristancho,"Holaaaa a todosss, hoy estare hasta las 6pm en las escaleras de humanas nuevo",03/27/2025 033150 PM,2082606475580504.8,,,,,female
2082603358914150,Andreina Lima,"Buenas tardes amigos 
Comidas rapidas ""aja y tu que ""
Ya tiene servicio
Conoce nuestros horarios para tener el gusto de atenderte 3:00pm -10:00 pm  
Escribenos para tomar tu pedido
 3014173024
Te esperamos calle 9#24-52 Barrio la universidad 
Recuerda seguirnos en nuestra redes sociales 
Instagram :ajaytuque.oficial 
Tiktok:ajaytuque0",03/27/2025 032533 PM,2082603358914150.0,,,,,female
2082601128914373,Daniel Ballesteros,"Hola chicos, tenemos galletonas rellenas, disponibles en toda la u y domi gratis, rellenos, nutella, arequipe, oreo. Wpp: 315 5200590 ",03/27/2025 032057 PM,2082601128914372.8,,,,,male
2082590998915386,Miembro anonimo,Se busca habitacion para toma inmediata ambiente no familiar,03/27/2025 030056 PM,2082590998915386.0,,,,,female
2082576468916839,Nelson Moreno,"Hola mi gente..., Emprendedor que venda cuenta de spotify, con referencias comprobadas ",03/27/2025 023451 PM,2082576468916839.2,,,,,male
2082428238931662,Ambar Choco,,03/27/2025 102133 AM,2082428238931662.0,,,,,female
2082428098931676,Ambar Choco," !Celebra tus momentos mas especiales con nuestras tortas personalizadas! 
Deleitate con el sabor unico de nuestras creaciones, hechas con amor y el mejor chocolate. 

 Haz tu pedido ahora: 321 4886981
 https://wa.me/c/573214886981

Siguenos en @ambarchocoreposteria y descubre por que nuestras tortas son el toque perfecto para cada celebracion. 

#TortasDeChocolate #TortaDeCorazon #CelebrandoElAmor #AmbarchocoReposteriaBGA
#ReposteriaCreativa #TortasDeCumpleanos #ChocolateLovers
 Disponible en Bucaramanga, Piedecuesta, Giron y Floridablanca.

 !Endulza tu dia con el sabor que te mereces! ",03/27/2025 102116 AM,2082428098931676.0,,,,,female
2082404708934015,Miembro anonimo,Estoy buscando una persona que venda un cupo o este interesada en un comprar un plan familiar de dos 2TB de memoria para iCloud de Apple,03/27/2025 094406 AM,2082404708934015.2,,,,,female
2082276532280166,Monikitta Oviedoo,"Sala de belleza blooms te ofrece los mejores servicios 
Manicura y pedicura 
Semipermanente 
Gel 
Acrilico 
Press on 
Dipping 
Tecnicas en tendencias 
Corte 
Dama caballero y nino
Tintes 
Balayage 
babylights
Rayitos 
Mechas 
Contury 
Keratina 
Botox 
Repolarizacion 
Tratamientos capilares 
3202228025
Pasos abajo de la universidad uis 
Calle 9#25-66 frente colegio Santander",03/27/2025 060941 AM,2082276532280166.0,,,,,male
2082258355615317,Miembro anonimo,Esta pareja son del cafe hoy le raparon el celular a un abuelito y como ibamos mi companera y yo ella reconocio a la muchacha son del cafe y el muchacho se la pasa robando con la excusa de que es moto taxi y rapando bolsos y celulares tengan mucho cuidado con esos ladrones asi aparece ella  https://www.tiktok.com/@silviaavila018?_t=ZS-8v1wv8vC7ZE&_r=1 y el keytan pico,03/27/2025 053708 AM,2082258355615316.8,,,,,female
2082057238968762,Edson David Penagos Caceres,"Holap, Manana estare tomando fotos de graduaciones. Si les interesa, me escriben al DM o en los comentarios de la publicacion jsjs
Mi ig: @eldelasfotoschimbitas",03/26/2025 115452 PM,2082057238968762.0,,,,,male
2082012888973197,Llorelo Chillelo,Compro una bicicleta barata preferible Rin 26 o mas favor escribirme al interno gracias,03/26/2025 105122 PM,2082012888973196.8,,,,,male
2082009648973521,Dayana Herrera,"Busco una trenzadora en Bucaramanga que se especialice en estilos como trenzas box, trenzas africanas, y otros disenos creativos.",03/26/2025 104457 PM,2082009648973520.8,,,,,female
2082003815640771,Jenifer Alexandra Nino Jaimes," Tenemos agenda disponible 

Somos Aprenjette, tu equipo favorito que te ayuda a entender y facilitar tu vida academica. 
Somos tutores de todas las edades y materias, abarcamos desde:

Pre-escolar
Primaria 
Secundaria 
Bachiller
Universidad 

?Que esperas para cotizar ese trabajo que no te da tiempo de realizar o entender esa materia tan complicada de pasar?

Siguenos en nuestro Instagram:
 https://www.instagram.com/_aprenjette_oficial?igsh=MTg4amF4NXZ3aXB2Mw==

O escribenos directamente al WhatsApp: wa.me/3173083732 

Donde con muchisimo gusto te atendera nuestra asesora Jenni 

Ten un bonito dia!

_Aprenjette_",03/26/2025 103457 PM,2082003815640771.2,,,,,female
2081140695727083,James Rincon,Compro boleta para el 27 de marzo 8am,03/25/2025 092852 PM,2081140695727083.2,,,,,male
2081841865656966,Maria Malagon,"Hola chixs tengo disponible un cupo universitario en el barrio Los Pinos, para toma inmediata  

El lugar es muy comodo Y tranquilo la habitacion es amplia y comoda, sin restricciones",03/26/2025 060713 PM,2081841865656966.0,,,,,female
2081827385658414,Paula Romero,"Holaa, compro boleta para la ceremonia de fisicoquimicas del 27 marzo a las 2:30 pm. Cualquier info agradezco!",03/26/2025 053902 PM,2081827385658414.0,,,,,female
2081662799008206,Daniel Ballesteros,,03/26/2025 125129 PM,2081662799008206.0,,,,,male
2081647569009729,Mariana Corral,"Te ayudamos con: Parciales, talleres numericos, trabajos escritos, traducciones, articulos, proyectos, tesis, monografias, mapas mentales y mas... 

Escribenos y cotiza con nosotros. 
https://wa.me/message/ITT7BF2GT2V4D1

Canal de Youtube:
https://youtube.com/@Matematicasyfisicacontilde",03/26/2025 122651 PM,2081647569009728.8,,,,,female
2081591082348711,Marcela Mendoza,"Volvimos con las galletonas, tenemos de red velvet con relleno de nutella, arequipe y crema de oreo",03/26/2025 105606 AM,2081591082348711.2,,,,,female
2081073379067148,Nicol Sanchez," **Super dinamica + promo imperdible**   

 **Dinamica especial:**  
Elige uno de los **8 disenos** que tengo preparados y te hare una estructura en **Soft Gel** con un largo minimo de **2 cm** por solo **$50.000**.  (*Esta oferta aplica unicamente para los disenos seleccionados*).  

 **Importante:** Esta dinamica la realizo para crear contenido en mis redes sociales.   

 **Super promo:**  
Si vienes con **dos amigas mas**, cada una paga **$70.000** por su sistema **Soft Gel**, y la **tercera persona lo recibe totalmente GRATIS**.   

 **En la promo pueden elegir el diseno y el largo que deseen.**  

 **Disponible de lunes a jueves**  
 **Cupos limitados**, asi que no pierdas esta oportunidad. Escribeme para agendar tu cita. 

Dejo mi IG: para que conozcan mas de mi trabajo 
https://www.instagram.com/mystic_nails_bga?igsh=a2IweDNpZHM1bzRi&utm_source=qr",03/25/2025 071315 PM,2081073379067148.0,,,,,female
2080952515745901,Jhan Matajira Figueroa,Hola. Alguno que este vendiendo una boleta para la graduacion de fisicomecanica jueves 27 marzo a las 10:30 am por favor ,03/25/2025 035435 PM,2080952515745900.8,,,,,male
2080985495742603,Yennifer Ortegate,"A los compas que estudian medicina me gustaria preguntarles: 
que centros en bucaramanga recomiendan que brinden terapias neurorehabilitadoras particulares?.
Necesitamos una valoracion urgente.
Agradezco la informacion!",03/25/2025 050211 PM,2080985495742603.2,,,,,female
2078277922680027,Maria Isabella,Alguien que este vendiendo 1 boleta para el grado de fisicomecanicas el 27 a las 10:30? Les agradeceria mucho cualquier info,03/22/2025 011137 PM,2078277922680027.2,,,,,female
2079987139175772,Karen Martinez,"Alguien que este vendiendo 1 boleta para el grado de fisicomecanicas el 27 de marzo a las 10:30 am, por favor ",03/24/2025 114247 AM,2079987139175772.0,,,,,female
2080937945747358,Silvia Fernanda Romero Serrano,COMPRO BOLETA GRADO FISICOMECANICAS 10:30AM,03/25/2025 032416 PM,2080937945747358.0,,,,,female
2080918592415960,Daniel Ballesteros,,03/25/2025 024602 PM,2080918592415960.0,,,,,male
2080918419082644,Daniel Ballesteros,"Tenemos galletonas rellenas chicos, otro, nutella y arequipe, envios en toda la u 
Wpp: 315 5200590",03/25/2025 024544 PM,2080918419082644.0,,,,,male
2080842289090257,Cherry Lady,"Participa en nuestra encuesta para elegir un nuevo sabor y siguenos para ganar y combo ""GRATIS"" en nuestro proximo sorteo.

https://www.instagram.com/cherryladybga?igsh=MXU2MnUycHdjdWllbQ==",03/25/2025 124615 PM,2080842289090256.8,,,,,female
2080910529083433,Marcela Mendoza,"Chicos galletonas el dia de hoy, tenemos:
Red velvet con relleno de nutella
Chips con relleno de arequipe 
Chips con relleno de oreo
Chips con relleno de nutella 
*envios por toda la uis*",03/25/2025 023043 PM,2080910529083432.8,,,,,female
2080908909083595,Maria Jose Cristancho,"Holaaaa a todosss, hoy hasta las 6 en las escaleras del edificio de humanas nuevo",03/25/2025 022720 PM,2080908909083595.2,,,,,female
2080881929086293,Jay Jay,"Ey, ahorita estan funando a mucha gente... Ahora funenme a mi.

Obleitas de 2k y 3k 
Mas toping gratis por responder bien la pregunta del dia 
:D",03/25/2025 015536 PM,2080881929086292.8,,,,,male
2080601425781010,Monikitta Oviedoo,"Sala de belleza blooms te ofrece los mejores servicios 
Manicura y pedicura 
Semipermanente 
Gel 
Acrilico 
Press on 
Dipping 
Tecnicas en tendencias 
Corte 
Dama caballero y nino
Tintes 
Balayage 
babylights
Rayitos 
Mechas 
Contury 
Keratina 
Botox 
Repolarizacion 
Tratamientos capilares 
3202228025
Pasos abajo de la universidad uis 
Calle 9#25-66 frente colegio Santander",03/25/2025 060602 AM,2080601425781010.0,,,,,male
2080231222484697,Nicol Sanchez," **Super dinamica + promo imperdible**   

 **Dinamica especial:**  
Elige uno de los **8 disenos** que tengo preparados y te hare una estructura en **Soft Gel** con un largo minimo de **2 cm** por solo **$50.000**.  (*Esta oferta aplica unicamente para los disenos seleccionados*).  

 **Importante:** Esta dinamica la realizo para crear contenido en mis redes sociales.   

 **Super promo:**  
Si vienes con **dos amigas mas**, cada una paga **$70.000** por su sistema **Soft Gel**, y la **tercera persona lo recibe totalmente GRATIS**.   

 **En la promo pueden elegir el diseno y el largo que deseen.**  

 **Disponible de lunes a jueves**  
 **Cupos limitados**, asi que no pierdas esta oportunidad. Escribeme para agendar tu cita. 

Dejo mi IG: para que conozcan mas de mi trabajo 
https://www.instagram.com/mystic_nails_bga?igsh=a2IweDNpZHM1bzRi&utm_source=qr",03/24/2025 062930 PM,2080231222484696.8,,,,,female
2080201005821052,Katian Silva,"hola, estoy cediendo el arrendamiento de un apartamento en San alonso. Tiene 4 hab y el canon esta en 1.431.000",03/24/2025 052748 PM,2080201005821052.0,,,,,male
2079380535903099,Maria Jose Mejia,Alguien que este vendiendo 1 boleta para el grado de fisicomecanicas el 27 a las 10:30? ,03/23/2025 063928 PM,2079380535903099.2,,,,,female
2079086192599200,Matematicas Andre,"Asesorias y solucion de trabajos en matematicas, calculo estadistica probabilidad algebra lineal ecuaciones diferenciales etc. Disponibilidad inmediata.",03/23/2025 110535 AM,2079086192599200.0,,,,,male
2079082339266252,Yesica Perea," Si te interesa, ! No dudes en ponerte en contacto con nosotros en https://wa.link/ki6xku !",03/23/2025 105904 AM,2079082339266252.0,,,,,female
2077349279439558,Chuii Carrero,,03/21/2025 114950 AM,2077349279439558.0,,,,,male
2077318796109273,Miembro anonimo,"Hola, alguno sabe si hay laboratorios hoy en la tarde en livianos?",03/21/2025 110220 AM,2077318796109272.8,,,,,female
2077313466109806,Katian Silva,"hola, estoy cediendo el arrendamiento de un apartamento en San alonso. Tiene 4 hab y el canon esta en 1.431.000",03/21/2025 105452 AM,2077313466109806.0,,,,,male
2077250032782816,Harry Blackburn,"Partido Esperanza Nacional Estudiantil (P.E.N.E):

https://chat.whatsapp.com/J4MgzNcTG9eGUJQVu6Di9I

 !Atencion Comunidad UIS! 

Si quieres estar informado sobre lo que esta pasando en la U, la derogacion de los acuerdos 006 y 007, y la veeduria a nuestros edificios, unete al grupo del Partido Esperanza Nacional Estudiantil (P.E.N.E). Aqui encontraras informacion en tiempo real, debates y mas ocurrencias del dia.",03/21/2025 092026 AM,2077250032782816.0,,,,,male
2077177216123431,Johan Ovalle,"Buenos dias compas, a la orden hermosas flores eternas (tengo rosas, tulipanes, lirios, claveles, girasoles), para que regalen a su enamorado o enamorada una linda sorpresa , la unidad desde 10 mil pesitos, tambien se hacen ramos por encargo, estoy en biblio, hago domis donde necesite ",03/21/2025 072725 AM,2077177216123431.2,,,,,male
2077164109458075,Pedro Jose Jaimes,"Hoy 21 de marzo regalale a esa personita especial esa flor amarilla que se merece
Hermosas flores amarillas tejidas por las manos de la senora Grace, a increibles precios y con el mejor detalle, para que le duren toda la vida a esa personita que tanto quieren
Hay desde tulipanes, girasoles y rosales 
Ven aqui a la porteria de la 27 de la UIS para comprar ya tu flor amarilla ",03/21/2025 070609 AM,2077164109458075.2,,,,,male
2075465216294631,Frankli Carmona,"Domicilio gratis
WhatsApp 3162680137
Almuerzos",03/19/2025 072049 AM,2075465216294631.2,,,,,male
2075034443004375,Sharick Jhois Duran,"Hola buenas noches busco trabajo o alguien que necesite ayuda para hacer aseo paseo mascotas Ninera auxiliar de cocina mesera en ventas al 3187477017 Manana tengo disponibilidad de tiempo. y Dios los bendiga, por dias o semanas",03/18/2025 065155 PM,2075034443004375.2,,,,,male
2075019263005893,Andreina Lima,"Buenas tardes amigos 
Comidas rapidas ""aja y tu que ""
Ya tiene servicio
Conoce nuestros horarios para tener el gusto de atenderte  
Escribenos para tomar tu pedido
 3014173024
Te esperamos calle 9#24-52 Barrio la universidad 
tenemos DOMICILIO GRATIS en el sector 
Recuerda seguirnos en nuestra redes sociales 
Instagram :ajaytuque.oficial 
Tiktok:ajaytuque0",03/18/2025 061910 PM,2075019263005892.8,,,,,female
2074827176358435,Miembro anonimo,"Hola, necesito tutor que maneje la materia de diseno termico por medio del software EES.",03/18/2025 010053 PM,2074827176358435.2,,,,,female
2073347066506446,Miembro anonimo,"Hola a todos, busco maquillador y fotografo con las 3 b. Interesados comentar por favor",03/16/2025 074734 PM,2073347066506446.0,,,,,female
2074769919697494,Sara Amado,"Ven a disfrutar de los sabores mas frescos y deliciosos en **Plazoleta U**! Te invitamos a visitar nuestro espacio en **Carrera 26a #9-36**, donde encontraras un menu variado, lleno de opciones irresistibles que te sorprenderan. !Cada platillo esta preparado con ingredientes frescos para ofrecerte una experiencia unica! No te lo pierdas, ven y comparte con nosotros una comida deliciosa en un ambiente acogedor. !Te esperamos con los brazos abiertos!""

[https://wa.me/message/U7GOH7RHAVSKB1](https://wa.me/message/U7GOH7RHAVSKB1?fbclid=IwZXh0bgNhZW0CMTAAAR1yKCVedM3RAR_znXp_WjXAS6O_WMTWIJop5IFxGROUdaGhACzz9fRPvvg_aem_J5jq3mGN-fzkAVC7daqwfA)",03/18/2025 112209 AM,2074769919697494.0,,,,,female
2074099959764490,Sergio Alberto Chia Lerzundy,,03/17/2025 042935 PM,2074099959764490.0,,,,,male
2074103893097430,Johan Ovalle,"Buenas tardes compas, a la orden hermosas flores eternas (tengo rosas, tulipanes, lirios, claveles, girasoles), para que regalen a su enamorado o enamorada una linda sorpresa , la unidad desde 10 mil pesitos, tambien se hacen ramos por encargo, estoy en biblio, hago domis donde necesite ",03/17/2025 043731 PM,2074103893097430.0,,,,,male
2074102443097575,Luisa Porras,"Solo gente seria! Nada de patos! 

Escribir al: 3165605309",03/17/2025 043421 PM,2074102443097575.2,,,,,female
2073968749777611,Chuito Carrillo,,03/17/2025 121514 PM,2073968749777611.2,,,,,male
2073964553111364,Maria Malagon," CUPO UNIVERSITARIO   

  Habitacion Amoblada (Cama, Escritorio,closet,Cortinas)

 Bano 

 Internet 600mb 

 Todos los Servicios 

 Acceso a cocina, zona de lavado

 Parqueadero

 INCLUYE  

 Tres comidas del dia, de Lunes a Sabado (Tambien Festivos)

 Lavado de ropa 2 veces a la semana 

 Aseo General de la habitacion 

 Ambiente seguro 

 NO FAMILIAR 

 SIN RESTRICCIONES 

 UBICADO EN LOS PINOS",03/17/2025 120828 PM,2073964553111364.0,,,,,female
2073924166448736,Harry Blackburn,"Partido Esperanza Nacional Estudiantil (P.E.N.E):

https://chat.whatsapp.com/J4MgzNcTG9eGUJQVu6Di9I

 !ESTUDIANTES, ES MOMENTO DE ACTUAR! 

El Partido Esperanza Nacional Estudiantil (P.E.N.E) los convoca a participar activamente en las elecciones de Bienestar Estudiantil y Comite de Matriculas este 27 de marzo.

 ?Por que votar en blanco?
Porque creemos en una representacion estudiantil autentica y transparente, libre de promesas vacias y compromisos a medias. Votar en blanco es mas que una opcion: es un mensaje claro de inconformidad y exigencia de cambio.

 No elijas entre lo mismo de siempre. Elige exigir algo mejor.
Este 27 de marzo, usa tu voto como un acto de protesta y haz que tu voz resuene en cada rincon de la universidad.

 El cambio no empieza con ellos. Empieza contigo.
#VotoEnBlanco #TuVozTuDecision #ExigeMas",03/17/2025 110551 AM,2073924166448736.0,,,,,male
2073099959864490,Duvam SP," No pudiste asistir a la primera sesion de *TATKII* ? 
No te preocupes, tendremos una nueva fecha 

Te esperamos este lunes, *17 de marzo de 1pm a 2pm*  en el Centro de Escucha. Sera la oportunidad perfecta para compartir experiencias, hacer amigos y cuidar nuestra salud mental.

Inscribete aqui: https://forms.office.com/r/SEjyz9DzqB
Grupo de difusion: https://chat.whatsapp.com/Hx7eKSRFjg7139OX4Ld1jF

!No faltes!",03/16/2025 114515 AM,2073099959864490.0,,,,,male
2073015669872919,Rafael Maiguel,"Se vende:
-  POCO X3 PRO 128/6 Perfecto estado se entrega con todo. valor: 350k
- Monitor Samsung 22 full HD con todo, hasta con plasticos. Valor: 330k",03/16/2025 093454 AM,2073015669872919.2,,,,,male
2072626239911862,Harry Blackburn,"Senderismo UIS:

https://chat.whatsapp.com/IzBviNnVLf10HhuSTF4P1N

 !Aventura en las cascadas de Piedecuesta con Senderismo UIS! 

Hola, Comunidad UIS , este domingo 16 de marzo los invitamos a una salida espectacular donde exploraremos tres cascadas:  Cascada Los Novios, Cascada El Encanto y Cascada El Ensueno.

Sera una experiencia llena de naturaleza, senderismo y buena compania. !No te la pierdas!

 Punto de encuentro: Instituto Colombiano del Petroleo (ICP), Piedecuesta.
 Hora: 7:30 A.M.
 Costo de entrada: Aproximadamente $10.000 (en efectivo).
 Dificultad: 6/10
 Importante: Lleva comida para el camino.

 Recomendaciones:
 Ropa comoda y calzado apto para caminar y mojarse.
 Gorra, gafas de sol y protector solar.
 Agua, frutas y bocadillos para la ruta.
 Lleva una bolsa para tus residuos, !cuidemos la naturaleza! 

!Animate a vivir esta experiencia con nosotros! 

#SenderismoUIS #AventuraUIS #ExploraConNosotros",03/15/2025 101316 PM,2072626239911862.0,,,,,male
2072407973267022,Nelson Tarazona,"https://docs.google.com/document/d/1BQ5vnIxPGEXgaQ6e3Hl4223KnHRIaRUqpxdhcaQZidk/edit?usp=drivesdk

Perfumes de calidad garantizada para ti o la persona que quieres, si necesitan asesoria pueden preguntar sin problema al interno., no olvides preguntar por la promo de este en los perfumes de dama 

Wp: 3228202871",03/15/2025 035935 PM,2072407973267022.0,,,,,male
2072406199933866,Nelson Tarazona,"Ya pueden ir apartando sus postres de crema de fruta y chocolate, esta semana seran de maracuya y de un nuevo sabor MORA/FRESA.

Cada postre tiene:
-Crema de fruta a eleccion (un alpinito pero natural)
-Una capa de chocolate a eleccion (blanco o negro) 
-Dos uvas isabelinas
-Una gomita de fresa

Para pedidos o apartar algun postre escribir al WP: 3228202871
DOMIS GRATIS EN: 
-La UIS central
-Facultad de salud UIS
-San Alonso 
-San Francisco 
-La aurora 
-La universidad",03/15/2025 035538 PM,2072406199933866.0,,,,,male
2072400029934483,Andreina Lima,"Buenas tardes amigos 
Comidas rapidas ""aja y tu que ""
Ya tiene servicio
Conoce nuestros horarios para tener el gusto de atenderte  
Escribenos para tomar tu pedido
 3014173024
Te esperamos calle 9#24-52 Barrio la universidad 
tenemos DOMICILIO GRATIS en el sector 
Recuerda seguirnos en nuestra redes sociales 
Instagram :ajaytuque.oficial 
Tiktok:ajaytuque0",03/15/2025 034158 PM,2072400029934483.2,,,,,female
2071528483354971,Jay Jay,"Buenas...
Obleitas de 2k y 3k ademas de un toping gratis si adivinan la pregunta de hoy 
:D",03/14/2025 030719 PM,2071528483354971.2,,,,,male
2071511373356682,Andreina Lima,"Buenas tardes amigos 
Comidas rapidas ""aja y tu que ""
Ya tiene servicio 
Tenemos PROMOCION solo por hoy 
Escribenos para tu pedido 3014173024
Te esperamos calle 9#24-52 Barrio la universidad 
tenemos DOMICILIO GRATIS en el sector 
Recuerda seguirnos en nuestra redes sociales 
Instagram :ajaytuque.oficial 
Tiktok:ajaytuque0",03/14/2025 025055 PM,2071511373356682.0,,,,,female
2070941996746953,Miembro anonimo,Hola. De casualidad alguien sabe como funciona el formulario de inscripcion del gimnasio? Osea lo lleno y luego que? Espero a que me llegue un correo de aceptacion? No entiendo.,03/14/2025 122907 AM,2070941996746952.8,,,,,female
2071219346719218,Monikitta Oviedoo,"Sala de belleza blooms te ofrece los mejores servicios 
Manicura y pedicura 
Semipermanente 
Gel 
Acrilico 
Press on 
Dipping 
Tecnicas en tendencias 
Corte 
Dama caballero y nino
Tintes 
Balayage 
babylights
Rayitos 
Mechas 
Contury 
Keratina 
Botox 
Repolarizacion 
Tratamientos capilares 
3202228025
Pasos abajo de la universidad uis 
Calle 9#25-66 frente colegio Santander",03/14/2025 083107 AM,2071219346719218.0,,,,,male
2070899950084491,Mei Pena Comercializa,https://www.facebook.com/share/1BbCK34Jtf/?mibextid=wwXIfr,03/13/2025 111214 PM,2070899950084491.2,,,,,female
2070765013431318,Alejandro Gonzalez,Busco apartamento de dos o tres habitaciones,03/13/2025 080957 PM,2070765013431318.0,,,,,male
2070667983441021,Ambar Choco,,03/13/2025 052805 PM,2070667983441020.8,,,,,female
2070589256782227,Miembro anonimo,Busco televisor de segunda,03/13/2025 034749 PM,2070589256782227.2,,,,,female
2070586633449156,Yobana Murillo Martinez,"Se arrienda habitacion amoblada en el barrio los pinos, para mas informacion 3164633758",03/13/2025 034227 PM,2070586633449156.0,,,,,female
2069629343544885,Mei Pena Comercializa,"Eres un familiar Cuidador? Entregas tu vida para cuidar a otro? Y los demas responsables, en que andan?

Ojo!! Cuida  tu bienestar y Salud mental, no te conviertas en el -""CUIDADOR QUEMADO"". 
Dejate ensenar, Dejate ayudar.

Quieres aprender a cuidarte y muchas cosas mas?     Siguenos!!hearts 

https://www.instagram.com/reel/DHB2rUPSG5J/?igsh=MWpoN2dodHV3dW80cg==",03/12/2025 103426 AM,2069629343544884.8,,,,,female
2069623590212127,David Guerrero,"Curioso, no sabia que en las maestrias tambien se podian votar por estos cargos. Durante todo lo que he sido estudiante UIS nunca he visto una representante que promueva la igualdad sin represion, una veeduria o intervencion, ni seguimiento si el caso es verdadero o no. 
Por cual recomiendan votar?  

Pdt: para que las candidatas sepan que significa el cargo

Segun Chatgpt: El Comite de la Politica de Equidad de Genero de la Universidad Industrial de Santander (UIS) es una instancia institucional dedicada a promover la igualdad de genero dentro de la comunidad universitaria. Este comite se encarga de disenar, implementar y evaluar politicas y estrategias que aseguren un ambiente academico y laboral equitativo, libre de discriminacion y violencia de genero.
Entre sus funciones principales se encuentran la sensibilizacion y capacitacion en temas de genero, la atencion y acompanamiento a victimas de violencia o discriminacion, y la promocion de investigaciones que aborden la equidad de genero. Ademas, el comite trabaja en la revision y actualizacion de normativas internas para garantizar que reflejen el compromiso de la universidad con la igualdad y el respeto por la diversidad.
La creacion de este comite refleja el compromiso de la UIS con la construccion de una sociedad mas justa e inclusiva, alineandose con politicas nacionales e internacionales que buscan erradicar la desigualdad de genero en todos los ambitos.",03/12/2025 102507 AM,2069623590212127.2,,,,,male
